file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2999172154.fna	NZ_CP049976.1	2692129	2692686	+	cap8M	1-558/558	===============	0/0	100.00	99.28	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2692686	2693573	+	cap8N	1-888/888	===============	0/0	100.00	97.75	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2693627	2694889	+	cap8O	1-1263/1263	===============	0/0	100.00	98.89	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2694966	2696111	+	cap8P	1-1146/1146	===============	0/0	100.00	98.78	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2772485	2774380	+	coa	1-1863/1902	========/======	5/39	97.79	91.94	vfdb	NP_645021	(coa) staphylocoagulase precursor [Staphylocoagulase (VF0421)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2838906	2839199	+	esxA	1-294/294	===============	0/0	100.00	99.66	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2839282	2842311	+	esaA	1-3030/3030	===============	0/0	100.00	99.34	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2842311	2842769	+	essA	1-459/459	===============	0/0	100.00	98.04	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2842741	2842983	+	esaB	1-243/243	===============	0/0	100.00	99.59	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
2999172154.fna	NZ_CP049976.1	2842996	2844330	+	essB	1-1335/1335	===============	0/0	100.00	98.43	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		2999172154
NZ_CP077757.1.fna	NZ_CP077757.1	423759	425219	+	ebp	1-1461/1461	===============	0/0	100.00	99.80	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	813673	814632	+	hly/hla	1-960/960	===============	0/0	100.00	99.69	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	843308	843631	-	isdG	1-324/324	===============	0/0	100.00	99.38	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	843650	844384	-	srtB	1-735/735	===============	0/0	100.00	99.73	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	844446	845411	-	isdF	1-966/966	===============	0/0	100.00	99.90	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	845424	846302	-	isdE	1-879/879	===============	0/0	100.00	99.43	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	846299	847375	-	isdD	1-1077/1077	===============	0/0	100.00	99.81	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	847375	848058	-	isdC	1-684/684	===============	0/0	100.00	99.56	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	848267	849319	+	isdA	1-1053/1053	===============	0/0	100.00	99.72	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	849522	851447	+	isdB	1-1938/1938	========/======	2/12	99.38	98.09	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	933321	934331	+	sspA	1-984/984	========/======	1/27	100.00	96.74	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	934413	935594	+	sspB	1-1182/1182	===============	0/0	100.00	100.00	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	935632	935961	+	sspC	1-330/330	===============	0/0	100.00	100.00	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1104394	1105926	-	vWbp	1-1527/1527	========/======	10/18	99.61	82.91	vfdb	YP_001331791	(vWbp) secreted von Willebrand factor-binding protein precursor [vWbp (VF0420)] [Staphylococcus aureus subsp. aureus str. Newman]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1106147	1108948	-	clfA	1-2841/2841	========/======	3/45	98.52	94.02	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1345303	1348668	-	sdrE	1-3426/3426	========/======	4/60	98.25	94.48	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1349336	1353208	-	sdrD	1-3855/4044	========/======	11/36	95.10	94.75	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1353850	1356544	-	sdrC	1-2689/2868	========/======	4/22	93.48	93.53	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1612666	1614738	-	geh	1-2073/2073	===============	0/0	100.00	99.66	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1643303	1643617	-	esxB	1-315/315	===============	0/0	100.00	97.46	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1643633	1644025	-	esaC	1-393/393	===============	0/0	100.00	97.71	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1644055	1648494	-	essC	1-4440/4440	===============	0/0	100.00	98.51	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1648516	1649850	-	essB	1-1335/1335	===============	0/0	100.00	98.95	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1649863	1650105	-	esaB	1-243/243	===============	0/0	100.00	99.59	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1650077	1650535	-	essA	1-459/459	===============	0/0	100.00	98.26	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1650535	1653564	-	esaA	1-3030/3030	===============	0/0	100.00	98.94	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1653647	1653940	-	esxA	1-294/294	===============	0/0	100.00	100.00	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1800603	1801748	-	cap8P	1-1146/1146	===============	0/0	100.00	99.65	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1801825	1803087	-	cap8O	1-1263/1263	===============	0/0	100.00	98.73	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1803141	1804028	-	cap8N	1-888/888	===============	0/0	100.00	99.78	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1804069	1804626	-	cap8M	1-558/558	===============	0/0	100.00	99.82	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1804637	1805842	-	cap8L	1-1206/1206	===============	0/0	100.00	99.58	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1809964	1811088	-	cap8G	1-1125/1125	===============	0/0	100.00	99.73	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1811092	1812201	-	cap8F	1-1110/1110	===============	0/0	100.00	99.01	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1812214	1813242	-	cap8E	1-1029/1029	===============	0/0	100.00	100.00	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1813232	1815055	-	cap8D	1-1824/1824	===============	0/0	100.00	99.62	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1815075	1815839	-	cap8C	1-765/765	===============	0/0	100.00	99.61	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1815842	1816528	-	cap8B	1-687/687	===============	0/0	100.00	99.85	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1816696	1817212	-	cap8A	1-516/516	========/======	1/1	100.00	99.81	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1969858	1972521	-	clfB	1-2724/2724	========/======	5/66	97.69	95.23	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1979591	1981120	-	aur	1-1530/1530	===============	0/0	100.00	99.61	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2020875	2021435	-	icaR	1-561/561	===============	0/0	100.00	99.47	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2021599	2022837	+	icaA	1-1239/1239	===============	0/0	100.00	99.60	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2022801	2023106	+	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2023103	2023975	+	icaB	1-873/873	===============	0/0	100.00	99.77	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2023962	2025014	+	icaC	1-1053/1053	===============	0/0	100.00	99.14	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2025265	2027310	-	lip	1-2046/2046	===============	0/0	100.00	99.95	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2096679	2098997	+	adsA	1-2319/2319	===============	0/0	100.00	97.20	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2223399	2226225	+	fnbA	1-2815/3048	========/=====.	6/20	92.22	87.60	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2227223	2230009	+	fnbB	1-2832/2832	========/======	20/95	97.53	86.49	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2303638	2304615	-	hlgB	1-978/978	===============	0/0	100.00	99.80	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2304617	2305564	-	hlgC	1-948/948	===============	0/0	100.00	99.37	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2306132	2307061	-	hlgA	1-930/930	===============	0/0	100.00	99.57	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2307597	2308910	-	sbi	1-1314/1314	========/======	2/2	99.92	94.91	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2505298	2507748	-	hysA	1-2448/2448	========/======	2/9	99.88	91.56	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2695288	2695422	+	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2714684	2715676	-	hlb	1-993/993	===============	0/0	100.00	99.30	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]		NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2716065	2717813	+	map	1-1755/1755	========/======	1/6	99.66	94.93	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]		NZ_CP077757.1
2212168481.fna	NZ_CP092565.1	30490	32808	+	adsA	1-2319/2319	===============	0/0	100.00	96.46	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	95450	96976	-	spa	1-1479/1479	========/======	1/48	100.00	95.35	vfdb	NP_644899	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	140384	140900	+	cap8A	1-516/516	========/======	1/1	100.00	99.81	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	141068	141754	+	cap8B	1-687/687	===============	0/0	100.00	98.98	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	141757	142521	+	cap8C	1-765/765	===============	0/0	100.00	99.74	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	142541	144364	+	cap8D	1-1824/1824	===============	0/0	100.00	99.73	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	144354	145382	+	cap8E	1-1029/1029	===============	0/0	100.00	99.22	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	145395	146504	+	cap8F	1-1110/1110	===============	0/0	100.00	99.46	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	146508	147632	+	cap8G	1-1125/1125	===============	0/0	100.00	99.56	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	151754	152959	+	cap8L	1-1206/1206	===============	0/0	100.00	99.50	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	152970	153527	+	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
2212168481.fna	NZ_CP092565.1	153527	154414	+	cap8N	1-888/888	===============	0/0	100.00	99.44	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]		2212168481
